,index,RA,DEC,PRIMARY,GAIA,HIP,HD,TIC,plx,pmra,pmdec,gmag,BP-RP,RV,spH1D,spH2D,spS1D,spS2D,teff,teff_err,logg,logg_err,feh,feh_err,vmic,vmic_err,vmac,vmac_err,vsini,vsini_err,instrument,gdr3_teff,gdr3_teff_err,gdrs3_logg,gdr3_logg_err,gdr3_feh,gdr3_feh_err,w1mag,w1mag_err,w2mag,w2mag_err,w3mag,w3mag_err,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,bmag,bmag_err,vmag,vmag_err,U,U_err,V,V_err,W,W_err,LikeMemb,MembProb,simbad_Otype,PlanetHost,SB,A550,chisqSED,nptsSED,radius_SED,radius_SED_up,radius_SED_low,teff_SED,teff_SED_up,teff_SED_low,FiltFlag,goodFlag
41,99,69.05815,21.536543,HD29150,Gaia DR3 144786577364287104,21436.0,29150,118553305.0,29.5032,18.051,-41.859,7.425414,0.832449,-6.52,,,True,True,5711.0,101.0,4.21,0.1,-0.03,0.04,1.08,0.04,4.02,0.21,0.0,0.0,SOPHIE,,,,,,,6.076,0.102,5.934,0.042,6.02,0.015,6.379,0.019,6.083,0.033,5.994,0.026,8.267,0.025,7.58,0.03,6.44131860825181,0.477376504030206,-7.39374079829926,0.02557521433078,-0.0192798703917899,0.14652272356848,ThinDisk,99.2162726685402,Star,,,0.0129088052,1.88774724870848,8.0,0.951938761287188,0.973723829,0.936219871,5790.0,5839.64795,5726.53857,False,True
42,100,68.03294,21.632357,HD28676,Gaia DR3 144978858756826368,21158.0,28676,430314524.0,25.7559,-1.555,-3.34,6.938979,0.773854,6.77,,,True,True,5901.0,101.0,4.03,0.1,0.07,0.04,1.17,0.04,4.78,0.29,0.0,0.0,SOPHIE,,,,,,,5.623,0.143,5.474,0.051,5.651,0.016,5.907,0.02,5.675,0.018,5.593,0.017,7.709,0.023,7.08,0.03,-6.26767313714597,0.475271904747209,0.123570402755644,0.0313006736318592,-2.64456443841821,0.152130630912535,ThinDisk,99.2667222843951,Star,,,0.0142354164,5.01732308296541,8.0,1.29342757160936,1.31945622,1.27239561,5940.0,5991.64355,5878.91455,True,True
43,101,66.57708,21.47043,HD28033,Gaia DR3 145293181643038336,20712.0,28033,17418956.0,21.0221,103.575,-37.798,7.239102,0.683954,35.7,True,True,,,6180.0,207.0,4.24,0.16,0.2,0.09,1.47,0.03,6.28,0.84,2.14,0.79,HARPS,,,,,,,5.898,0.109,5.912,0.039,6.093,0.016,6.342,0.019,6.15,0.026,6.073,0.021,7.918,0.032,7.38,0.001,-39.3140917080321,0.471698619920647,-18.6291975006886,0.0389778227771265,-0.0359222519443195,0.161651440384599,ThinDisk,98.7784577515347,SB*,,,0.0164389927,4.09857595398835,8.0,1.242788076612,1.26993835,1.22162628,6250.0,6310.01611,6174.15771,False,True
44,102,66.06072,21.736246,HD27808,Gaia DR3 145373377272257664,20557.0,27808,17339628.0,23.2009,117.385,-45.741,7.006639,0.671342,38.34,True,True,,,6316.0,123.0,4.44,0.16,0.07,0.06,1.3,0.3,7.39,0.57,10.27,0.44,HARPS,,,,,,,5.914,0.129,5.828,0.055,5.91,0.017,6.148,0.023,5.946,0.026,5.871,0.02,7.655,0.084,7.135,0.005,-42.0066220041247,0.470785959486837,-19.1446949309961,0.0431440428811441,-1.21600233348764,0.16318889854659,ThinDisk,98.7175175519041,HighPM*,,,0.0152395964,1.4348474970738,8.0,1.21462009960736,1.24339056,1.19397056,6350.0,6408.53662,6266.02734,False,True
45,104,69.713715,23.149973,HD29419,Gaia DR3 146677879098433152,21637.0,29419,118678954.0,23.0344,105.627,-54.239,7.380728,0.730906,39.08,,,True,True,6019.0,107.0,4.15,0.12,0.06,0.04,1.2,0.03,5.39,0.36,2.67,0.38,SOPHIE,,,,,,,6.159,0.099,6.074,0.027,6.183,0.017,6.454,0.021,6.198,0.016,6.162,0.023,8.108,0.045,7.53,0.001,-41.708194827058,0.480564970659159,-19.5863018872162,0.0345888793095391,-1.09017523856725,0.134096729560601,ThinDisk,98.7095469394558,HighPM*,,,0.0155784888,2.73607334064212,8.0,1.10798266755144,1.13165009,1.09034288,6120.0,6174.40918,6050.00195,False,True
46,108,63.634098,26.255913,HD26710,Gaia DR3 150694566874541824,,26710,660454449.0,33.155,-32.338,-116.513,7.038333,0.803426,-14.87,,,,,5839.0,225.0,4.5,0.3,0.15,0.28,1.11,0.09,4.59,0.62,6.06,1.24,FIES,,,,,,,5.621,0.161,5.468,0.057,5.614,0.014,5.958,0.018,5.701,0.021,5.601,0.024,0.0,0.0,7.158,0.046,16.8058040619279,0.468995921386205,-12.0241204651993,0.0843646402249943,-9.64365775440255,0.15151472789112,ThinDisk,99.0005294521749,HighPM*,,,0.0119528286,3.29761134737872,8.0,1.02042306391155,1.04052365,1.00084198,5780.0,5832.92871,5724.99854,True,False
47,115,61.51896,26.211777,HD25768,Gaia DR3 162480953568960256,19136.0,25768,348870795.0,18.3367,-49.705,-25.846,7.426944,0.682177,-13.91,,,,,,,,,,,,,,,,,,,,,,,,6.229,0.087,6.179,0.025,6.278,0.016,6.536,0.02,6.352,0.047,6.244,0.018,8.058,0.026,7.55,0.03,18.1678388289438,0.463135118524896,0.74221059390797,0.0947291922374177,-8.52254170744567,0.163119576022599,ThinDisk,99.1597690950719,SB*,,,0.01919326,2.66774987645941,8.0,1.30998814955721,1.33692622,1.28798139,6250.0,6309.56934,6178.83496,True,True
48,119,62.4119,31.652132,HD26161,Gaia DR3 169149766470219520,19428.0,26161,467753728.0,24.4461,64.384,70.055,6.759808,0.699886,13.2,,,,,6040.0,113.0,4.19,0.16,-0.07,0.1,1.2,0.03,6.06,0.4,1.32,1.75,,,,,,,,5.273,0.157,5.263,0.046,5.563,0.015,5.831,0.019,5.582,0.031,5.524,0.015,7.423,0.024,6.893,0.023,-16.678192162564,0.467433066524569,5.07297004892948,0.125003464302084,14.5177097172737,0.126273300512799,ThinDisk,99.0030429232722,HighPM*,Yes,,0.0157432221,7.07952747381413,8.0,1.38329493057681,1.41159511,1.36205375,6140.0,6194.83057,6070.17627,True,False
49,120,72.87268,35.81514,HD30708,Gaia DR3 174156255225869440,22576.0,30708,96211765.0,33.2938,20.606,-117.851,6.617842,0.838979,-55.68,,,True,True,5711.0,101.0,4.06,0.1,0.14,0.04,1.11,0.05,3.88,0.21,0.0,0.0,SOPHIE,,,,,,,5.199,0.171,5.062,0.084,5.216,0.015,5.551,0.02,5.267,0.021,5.173,0.018,7.458,0.023,6.786,0.023,51.8430288051556,0.486689471812861,-26.3285733921167,0.104680460648166,-3.08943804502669,0.0469637267716801,ThinDisk,98.1819051423197,HighPM*,,,0.0128575107,2.88612492555744,8.0,1.2283296645237,1.25734985,1.21041477,5780.0,5821.74414,5715.24658,False,True
50,121,70.459404,38.28018,HD29645,Gaia DR3 175618983647633920,21847.0,29645,156157340.0,31.5522,241.256,-98.297,5.832274,0.742001,46.92,,,True,True,5962.0,102.0,3.95,0.12,0.1,0.11,1.33,0.03,5.1,0.33,0.0,0.0,SOPHIE,,,,,,,4.602,0.212,4.399,0.117,4.625,0.017,4.858,0.037,4.657,0.2,4.59,0.016,6.553,0.023,5.979,0.023,-55.8333376519727,0.480333736796977,-20.964699404403,0.131531241602296,13.2869281144079,0.0462323268413153,ThinDisk,97.8740167490625,HighPM*,,,,,,,,,,,,,
51,123,68.071884,37.043247,HD28620,Gaia DR3 178112641659509760,21167.0,28620,155401087.0,22.0334,29.841,-7.684,6.668482,0.664327,20.69,,,True,True,6200.0,103.0,3.95,0.13,-0.38,0.16,1.18,0.03,7.09,0.43,0.0,0.0,SOPHIE,,,,,,,5.592,0.104,5.356,0.042,5.549,0.014,5.785,0.02,5.56,0.023,5.512,0.018,7.251,0.024,6.811,0.023,-21.7061632012447,0.477454933645168,0.293450990207112,0.133385192181147,0.886243571377256,0.0652953931594399,ThinDisk,99.2228106925534,Star,,,0.0173216071,4.35322587557338,8.0,1.51757969680004,1.54747105,1.49691105,6310.0,6364.27295,6233.98877,False,False
52,126,82.0039,33.763702,HD35681,Gaia DR3 182461725546788480,25580.0,35681,2944024.0,29.1933,19.78,-209.534,6.296463,0.641134,12.27,,,,,,,,,,,,,,,,,,,,,,,,5.089,0.192,4.938,0.074,5.257,0.015,5.463,0.018,5.295,0.016,5.221,0.021,6.889,0.024,6.41,0.03,-15.1965511805628,0.497222011158166,-28.6480180308682,0.0534306656288607,-16.3369882096557,0.0075998030351766,ThinDisk,98.0825325932269,HighPM*,,,0.0145187294,1.66151928452611,5.0,1.32666222430507,1.34339035,1.29631722,6370.0,6451.74707,6330.20312,False,True
53,128,78.3227,37.33731,HD33632,Gaia DR3 187247281185703296,24332.0,33632,187679739.0,37.8953,-144.922,-136.772,6.3506,0.695276,-1.88,,,True,True,6027.0,101.0,4.22,0.13,-0.2,0.08,1.18,0.05,5.7,0.35,0.0,0.0,SOPHIE,,,,,,,5.166,0.178,5.015,0.072,5.179,0.017,5.43,0.02,5.193,0.015,5.166,0.02,6.994,0.023,6.489,0.023,1.6690275046276,0.491297503731794,-3.58892704159276,0.0924951877677372,-24.6830580905843,0.0108537126997182,ThinDisk,98.2202058319951,HighPM*,,,,,,,,,,,,,
54,129,79.78532,40.099052,15Aur,Gaia DR3 188771135583573504,24813.0,34411,409104974.0,79.6021,520.569,-664.488,4.525885,0.790791,66.53,,,,,,,,,,,,,,,,,,,,,,,,3.391,0.519,2.098,0.139,3.629,0.019,3.397,0.26,3.154,0.204,3.038,0.258,5.305,0.021,4.701,0.023,-75.5695325469461,0.488443219817481,-34.9611980400865,0.106211433029508,4.49176350673934,0.0135255866374759,ThinDisk,96.0677155109156,HighPM*,,,,,,,,,,,,,
55,131,84.279976,41.828255,HD36929A,Gaia DR3 194405990937384064,,36929A,701040919.0,22.8408,2.751,-32.441,7.261453,0.674582,,,,,,,,,,,,,,,,,,,,,,,,,5.663,0.114,5.535,0.051,5.708,0.016,6.049,0.018,5.788,0.018,5.73,0.016,0.0,0.0,7.344,0.046,,0.487295117660959,,0.101961619211868,,0.0465259414068882,,,Star,,,,,,,,,,,,,
56,135,74.554146,40.05687,HD31500,Gaia DR3 199279271288398720,23100.0,31500,121298627.0,20.6694,60.25,-101.815,7.122165,0.648045,32.73,,,,,,,,,,,,,,,,,,,,,,,,5.924,0.103,5.753,0.046,5.847,0.015,6.168,0.021,5.913,0.018,5.862,0.018,7.795,0.0,7.21,0.03,-38.3333558595769,0.483645585354649,-17.7940097371696,0.126667944551055,-4.62500737034088,0.0150007959993775,ThinDisk,98.7791589328836,HighPM*,,,0.0179860629,4.73647737312676,8.0,1.41585042973254,1.43757319,1.38801599,6090.0,6158.21533,6037.44971,False,True
57,138,70.40131,42.11845,HD29587,Gaia DR3 204358907633155840,21832.0,29587,391095065.0,36.647,534.631,-414.946,7.111868,0.819714,112.67,,,True,True,5561.0,109.0,3.9,0.13,-0.57,0.05,1.05,0.07,4.2,0.16,0.0,0.0,SOPHIE,,,,,,,5.622,0.156,5.553,0.051,5.675,0.015,6.035,0.02,5.71,0.024,5.647,0.016,7.923,0.112,7.294,0.024,-134.512480121135,0.474506127608175,-46.2653846353897,0.157514778218947,11.1439690043639,0.0246377593501381,ThinDisk,64.0975755576781,SB*,,,0.0123351803,0.622095072317258,5.0,0.926433102048415,0.940722644,0.905956149,5680.0,5737.46338,5637.74365,True,True
58,141,84.54942,51.445744,HD37008,Gaia DR3 215395053733297024,26505.0,37008,310872966.0,48.9274,-549.977,107.573,7.485914,1.045487,-45.9,,,True,True,5060.0,104.0,4.11,0.11,-0.43,0.04,0.93,0.02,3.62,0.07,0.0,0.0,SOPHIE,,,,,,,5.603,0.17,5.53,0.058,5.609,0.014,6.131,0.027,5.722,0.036,5.626,0.026,8.571,0.025,7.74,0.03,47.853023015473,0.461966323097362,21.1110593908545,0.168298013306008,-48.1586684186474,0.0915855928395609,ThinDisk,75.9667920739869,HighPM*,,,0.01042087,0.640475399415238,5.0,0.754642338178625,0.768789232,0.732431173,5080.0,5141.12695,5041.604,False,True
59,142,86.37454,52.161163,HD38007,Gaia DR3 215521394490842624,27165.0,38007,702205484.0,21.3725,82.789,-181.517,6.697135,0.806248,49.74,,,,,,,,,,,,,,,,,,,,,,,,5.275,0.159,5.127,0.077,5.287,0.015,5.631,0.019,5.335,0.021,5.26,0.018,0.0,0.0,6.817,0.046,-61.5625714728045,0.459740231080882,-24.4694276829129,0.168917750452361,6.59517689720885,0.10268510528572,ThinDisk,97.8530048825621,HighPM*,,,0.0173316784,0.99061780260042,5.0,1.88205615019466,1.91930091,1.83786154,5750.0,5803.74805,5701.04395,True,True
60,143,85.86187,52.48878,HD37693,Gaia DR3 215599288018509824,26974.0,37693,311223680.0,32.324,246.578,22.351,6.993804,0.782615,-25.67,,,True,True,5890.0,101.0,4.1,0.1,-0.14,0.04,1.15,0.04,4.93,0.29,0.0,0.0,SOPHIE,,,,,,,5.725,0.107,5.579,0.047,5.666,0.017,5.992,0.019,5.71,0.021,5.648,0.02,7.755,0.022,7.152,0.023,24.5763362768721,0.458538093974406,-25.2304197924272,0.171549545511535,27.1441082293349,0.102196161983968,ThinDisk,96.4471684229981,HighPM*,,,0.0135796582,0.450152466995274,5.0,1.03687429901132,1.0528816,1.01170361,5850.0,5918.20117,5807.9917,True,True
61,144,55.02995,34.116467,HD22692A,Gaia DR3 218231518853187712,,22692A,641766021.0,22.0746,-66.847,8.3,7.344981,0.744497,,,,,,,,,,,,,,,,,,,,,,,,,5.428,0.175,5.284,0.065,5.462,0.015,5.736,0.018,5.525,0.02,5.451,0.018,0.0,0.0,7.432,0.047,,0.445238670878481,,0.175328528587765,,0.145170927116667,,,**,,,,,,,,,,,,,
62,145,55.030563,34.116695,HD22692B,Gaia DR3 218231518853187840,,22692B,641766022.0,22.0862,-78.585,17.513,7.458622,0.689502,,,,,,,,,,,,,,,,,,,,,,,,,5.428,0.175,5.284,0.065,5.462,0.015,5.736,0.018,5.525,0.02,5.451,0.018,0.0,0.0,7.541,0.047,,0.445244512121215,,0.175369050159675,,0.145166985315675,,,HighPM*,,,,,,,,,,,,,
63,146,53.166317,35.65929,HD21847,Gaia DR3 221991882981235072,16517.0,21847,90665203.0,19.3876,131.049,-59.83,7.179066,0.645181,29.55,,,True,True,6397.0,313.0,4.37,0.44,0.2,0.25,3.7,0.07,8.37,1.56,14.6,1.79,SOPHIE,,,,,,,6.147,0.111,6.035,0.044,6.13,0.016,6.354,0.018,6.147,0.018,6.109,0.021,7.789,0.025,7.29,0.03,-41.7475266261424,0.438736241052992,-19.2269510805445,0.193528493014468,-1.1934543780247,0.142826062287101,ThinDisk,98.7194986041066,**,,,0.0191420764,1.83906038763727,8.0,1.30458829861844,1.33384264,1.28435194,6450.0,6503.91943,6367.07422,False,True
64,147,57.00156,40.530636,HD23596,Gaia DR3 224870885460646016,17747.0,23596,201266092.0,19.3247,52.742,21.74,7.117993,0.744736,-10.03,,,,,,,,,,,,,,,,,,5902.0483,2.491211,4.0681,0.0057997704,0.0357,0.0227,5.909,0.133,5.816,0.043,5.899,0.015,6.173,0.019,5.962,0.021,5.874,0.023,7.852,0.024,7.261,0.023,4.10164020240425,0.447233163444961,-9.17806485547143,0.202662010658817,13.9775329080766,0.0947369047943864,ThinDisk,98.9403343161077,HighPM*,Yes,,0.0188428964,2.3398419773106,8.0,1.49514694317793,1.52539957,1.468979,6110.0,6171.83496,6044.56982,False,False
65,148,62.152573,38.039738,50Per,Gaia DR3 225668203191521280,19335.0,25998,353257675.0,47.1878,164.829,-201.403,5.403285,0.678826,25.95,,,,,,,,,,,,,,,,,,,,,,,,4.295,0.27,4.009,0.145,4.324,0.015,4.794,0.266,4.512,0.036,4.284,0.02,6.041,0.195,5.522,0.004,-32.2161998629795,0.463511819253401,-16.022085873655,0.165648253566201,-7.89749766933821,0.0880350292599675,ThinDisk,98.8362594873315,RSCVnV*,,,,,,,,,,,,,
66,149,61.89315,38.07454,HD25893A,Gaia DR3 225709641034907264,,25893A,664915372.0,47.325,176.898,-222.712,7.03514,0.989986,27.67,,,,,5041.0,120.0,4.03,0.12,-0.12,0.21,0.97,0.24,3.36,0.15,4.97,0.12,FIES,,,,,,,4.727,0.232,4.535,0.125,4.705,0.014,5.393,0.021,4.946,0.023,4.791,0.021,0.0,0.0,7.219,0.046,-34.471645351971,0.462836689215414,-17.5240089440867,0.167021236424987,-9.05020214891378,0.0890188347791433,ThinDisk,98.7341307406673,HighPM*,,,,,,,,,,,,,
67,150,61.029564,39.50972,HD25444A,Gaia DR3 226778843075710976,,25444A,664962660.0,29.4244,147.277,-96.299,7.180916,0.850948,29.47,,,,,,,,,,,,,,,,,,,,,,,,5.335,0.129,5.202,0.072,5.341,0.015,5.817,0.019,5.475,0.026,5.397,0.016,0.0,0.0,7.306,0.046,-37.9429734613847,0.459192098392525,-15.2388577137195,0.179451683679779,-0.521608532528393,0.0838911621188797,ThinDisk,98.8838972254866,HighPM*,,,0.0145724975,6.6815928770648,8.0,1.33973131003554,1.37887073,1.29917729,5350.0,5398.23926,5302.0791,False,False
68,152,65.501015,39.933964,HD27495,Gaia DR3 227589290522957440,20395.0,27495,288415285.0,18.5186,-23.376,-116.802,6.887434,0.760767,-13.98,,,True,True,5936.0,104.0,3.75,0.14,0.11,0.04,1.23,0.04,5.05,0.32,0.0,0.0,SOPHIE,,,,,,,5.527,0.159,5.454,0.057,5.617,0.014,5.971,0.032,5.675,0.034,5.6,0.023,7.633,0.023,7.02,0.03,10.4000648896634,0.468949996900994,-21.7164165012391,0.162797695947203,-23.355125235359,0.0621855230531207,ThinDisk,97.713962295261,HighPM*,,,0.0195863824,1.52796857166263,8.0,1.77640166373019,1.81307614,1.74334157,6040.0,6103.08887,5973.21289,True,True
69,156,49.63324,38.458694,HD20427,Gaia DR3 235526768040172672,,20427,178103825.0,16.362,127.635,-71.974,7.217858,0.660677,38.37,,,,,,,,,,,,,,,,,,,,,,,,6.061,0.106,5.952,0.037,6.056,0.014,6.314,0.023,6.096,0.017,6.041,0.017,7.799,0.025,7.333,0.002,-53.1498242916841,0.425422816506085,-19.8269683724745,0.225503391283066,-7.51802525109709,0.137308567529915,ThinDisk,98.3346328270513,HighPM*,,,0.0212095752,2.66633105259017,8.0,1.61521891259893,1.64390016,1.58717,6260.0,6319.53857,6195.28174,False,True
70,157,54.7383,42.5383,HD22521,Gaia DR3 237507744398899200,17022.0,22521,642484189.0,22.1954,-193.364,-133.951,6.597098,0.761085,-37.32,,,True,True,5809.0,104.0,3.71,0.15,-0.14,0.12,0.93,0.03,4.74,0.27,0.0,0.0,SOPHIE,,,,,,,5.344,0.116,5.072,0.063,5.249,0.015,5.639,0.024,5.328,0.018,5.249,0.017,0.0,0.0,6.707,0.046,47.459179724074,0.43831973196199,-6.63249364018406,0.223285361607699,-40.2549971816748,0.0924171979439832,ThinDisk,89.6024030963027,SB*,,,0.0175751373,0.190478694069135,5.0,1.79252953250894,1.81672943,1.75425553,5900.0,5963.72266,5859.17822,False,True
71,161,48.12674,43.860573,HD19769,Gaia DR3 240817446194974848,14922.0,19769,192693816.0,23.2003,173.155,-23.33,7.430198,0.741406,12.11,,,True,True,5983.0,102.0,4.14,0.11,0.03,0.04,1.19,0.04,5.22,0.33,0.0,0.0,SOPHIE,,,,,,,6.18,0.093,6.128,0.03,6.195,0.016,6.483,0.018,6.25,0.017,6.177,0.02,8.129,0.025,7.58,0.023,-29.819440479608,0.415732200489002,-19.8760208920885,0.258003332707384,11.7001883739907,0.104144858119833,ThinDisk,98.6198028542943,HighPM*,,,0.0176447388,1.85801869947493,8.0,1.08802069317257,1.1108036,1.07138598,6090.0,6143.22803,6021.30615,True,True
72,162,55.948734,42.60336,HD23050,Gaia DR3 243285849800883456,17409.0,23050,431871650.0,21.9519,364.516,-257.991,7.335686,0.771131,31.53,,,True,True,5758.0,105.0,3.72,0.14,-0.47,0.04,1.14,0.06,4.85,0.24,0.0,0.0,SOPHIE,,,,,,,6.006,0.121,5.892,0.046,5.987,0.015,6.334,0.026,6.048,0.02,5.996,0.018,8.058,0.1,7.481,0.007,-71.272082005726,0.442132108845929,-72.209052693069,0.221935429085186,-0.689878112659016,0.0848713590150471,ThinDisk,78.3042564203853,HighPM*,,,0.0175990909,0.336656031360956,5.0,1.29449979897648,1.31384265,1.26418996,5880.0,5947.26855,5837.70605,False,False
73,163,56.20346,46.035797,HD23140,Gaia DR3 244808226728958848,17491.0,23140,643153062.0,40.3275,339.301,-113.705,7.480358,1.075238,25.44,,,True,True,5137.0,107.0,4.48,0.13,-0.05,0.14,0.53,0.12,3.12,0.09,0.0,0.0,SOPHIE,,,,,,,5.511,0.162,5.364,0.056,5.516,0.015,6.06,0.021,5.633,0.027,5.513,0.017,0.0,0.0,7.689,0.046,-42.5341105785451,0.436999543389253,-22.1388870970195,0.235517213095773,10.8324914391906,0.0606185241106649,ThinDisk,98.3580064673065,SB*,,,0.0126438076,1.12923532042774,5.0,0.96905381663688,0.98126775,0.944687545,4980.0,5031.87354,4955.45361,True,True
74,169,58.9045,52.22682,HD24421,Gaia DR3 251738448519542144,18366.0,24421,403085679.0,25.2784,-119.879,108.832,6.686904,0.691982,-33.26,,,True,True,5970.0,103.0,3.9,0.16,-0.39,0.11,1.06,0.04,5.68,0.33,0.0,0.0,,,,,,,,5.492,0.172,5.328,0.06,5.499,0.016,5.772,0.027,5.539,0.044,5.473,0.017,7.32,0.023,6.828,0.023,44.0832052264489,0.429339827064436,9.02209444184033,0.25638852889317,1.85324034847567,0.0091403982282707,ThinDisk,99.039531105303,HighPM*,,,0.0172277652,2.0708914578644,8.0,1.36149885536254,1.390571,1.33462715,6190.0,6256.12744,6120.06104,True,True
75,171,72.931564,45.834118,HD30649,Gaia DR3 254503754623418240,22596.0,30649,21240825.0,32.2304,372.127,-553.583,6.803674,0.777902,30.04,,,True,True,5831.0,103.0,4.04,0.12,-0.41,0.04,1.11,0.05,4.61,0.27,0.0,0.0,SOPHIE,,,,,,,5.411,0.165,5.203,0.063,5.418,0.015,5.798,0.018,5.496,0.018,5.44,0.017,7.537,0.026,6.97,0.023,-61.5573019801698,0.470348540098811,-81.5873356864781,0.172083235519384,-9.03981714666201,0.0095131065852896,ThinDisk,65.9763263232028,HighPM*,,,0.0135520147,0.378631489816646,5.0,1.1418002060783,1.15867281,1.11927843,5840.0,5897.55713,5795.26172,False,True
76,173,66.852936,46.853153,HD28005,Gaia DR3 257134507991047936,20800.0,28005,27936849.0,33.1264,81.452,-302.287,6.57104,0.826358,34.85,,,True,True,5757.0,165.0,4.26,0.13,0.31,0.06,0.97,0.05,3.35,0.38,0.0,0.0,SOPHIE,,,,,,,5.151,0.177,5.06,0.073,5.215,0.016,5.506,0.02,6.85,,5.183,0.018,7.412,0.022,6.731,0.023,-47.0610753341258,0.458772243245307,-22.3972579098211,0.198781462095887,-22.4779694213932,0.0141760144611119,ThinDisk,96.9521518671526,HighPM*,,,,,,,,,,,,,
77,177,78.50725,51.430717,HD33580,Gaia DR3 262575540063728384,24397.0,33580,446109560.0,17.8075,66.678,-144.703,7.172844,0.79362,-35.42,,,,,,,,,,,,,,,,,,,,,,,,5.677,0.113,5.476,0.055,5.653,0.014,6.021,0.029,5.727,0.044,5.632,0.018,7.821,0.024,7.19,0.03,15.9827839597602,0.459692512943099,-51.4858704223123,0.187495003859236,-12.1348916329932,0.0641083644265309,ThinDisk,95.8055250848465,**,,,0.0195311438,2.35656057897325,8.0,1.85441453883707,1.88670623,1.82219946,5830.0,5887.87256,5774.33984,False,True
78,179,85.33473,53.481056,HD37394,Gaia DR3 263916708025623680,26779.0,37394,311063391.0,81.4987,2.804,-523.477,5.990948,1.009822,1.07,,,,,5294.0,105.0,4.47,0.13,0.17,0.15,0.95,0.05,2.88,0.1,2.74,0.31,FIES,,,,,,,4.294,0.24,4.016,0.136,4.28,0.016,4.304,0.262,3.991,0.244,4.272,0.018,7.057,0.02,6.222,0.023,-13.5935253487163,0.454988186732185,-23.1193097235439,0.179654466057469,-14.4570663727164,0.103559925711289,ThinDisk,98.5110038800416,BYDraV*,,,,,,,,,,,,,
79,184,83.14083,57.22107,18Cam,Gaia DR3 269413338450710016,25973.0,36066,321436233.0,23.1463,110.898,-224.728,6.305798,0.749326,33.33,,,,,,,,,,,,,,,,,,5926.793,1.3701172,4.0156,0.0015001297,-0.5874,0.011500001,5.01,0.177,4.871,0.058,5.014,0.016,5.344,0.03,5.095,0.02,5.006,0.02,7.024,0.023,6.461,0.023,-52.1704598410078,0.440278458250647,-31.8065832833701,0.210828221550972,3.41468935678004,0.110482623879832,ThinDisk,97.8124339613834,HighPM*,,,0.0166424923,0.370589595394295,5.0,1.90043538004991,1.93032575,1.85951865,5980.0,6047.52686,5929.15283,False,True
80,191,80.58236,59.277912,HD34575,Gaia DR3 281179246740400384,25094.0,34575,320790248.0,32.5581,227.617,-283.762,6.910999,0.889212,-23.38,,,True,True,5585.0,105.0,4.24,0.11,0.3,0.04,1.08,0.05,3.54,0.17,1.35,0.24,SOPHIE,,,,,,,5.406,0.182,5.282,0.057,5.422,0.014,5.766,0.018,5.464,0.015,5.387,0.023,7.853,0.021,7.097,0.023,-3.45624600201596,0.430696586175298,-57.7901646853992,0.229552941691903,0.554934539449381,0.109885322237364,ThinDisk,95.3855696170033,HighPM*,,,,,,,,,,,,,
81,196,20.603035,22.08665,HD8274,Gaia DR3 289697747434140544,,8274,411630403.0,18.8841,-19.731,-10.302,7.099358,0.73042,-40.77,,,,,,,,,,,,,,,,,,,,,,,,5.888,0.101,5.765,0.032,5.876,0.015,6.192,0.02,5.907,0.024,5.844,0.024,7.808,0.025,7.242,0.023,25.7639617647947,0.257584159061064,-21.5453986089634,0.28186232585712,23.7787259303992,0.322839570626962,ThinDisk,97.4468170841484,Star,,,0.0181271471,2.03123564789488,8.0,1.54560618148245,1.57756925,1.5197103,6110.0,6170.27197,6040.49072,False,True
82,197,22.452723,23.690443,HD9091,Gaia DR3 290368930563348480,6975.0,9091,381319184.0,21.2382,-49.508,-49.18,7.482495,0.743582,-51.04,,,True,True,5893.0,108.0,3.99,0.12,-0.29,0.06,1.16,0.05,5.14,0.31,0.0,0.0,SOPHIE,,,,,,,6.094,0.093,6.049,0.039,6.182,0.015,6.519,0.027,6.22,0.051,6.173,0.016,8.187,0.027,7.62,0.03,39.78002306009,0.273620671991147,-28.2861306512326,0.281009671470122,21.5670454630758,0.310208064478594,ThinDisk,96.9051771983159,HighPM*,,,0.017193187,2.24037097287251,8.0,1.20222964312857,1.22503889,1.18020165,5990.0,6049.38428,5927.56934,True,True
83,198,23.329275,23.97557,HD9472,Gaia DR3 291701396922348672,7244.0,9472,18251910.0,30.3791,-1.839,29.013,7.472661,0.821484,11.08,,,,,5726.0,118.0,4.51,0.17,-0.03,0.1,1.19,0.05,4.04,0.26,3.34,0.95,FIES,,,,,,,6.044,0.104,5.959,0.036,6.058,0.015,6.411,0.024,6.107,0.024,6.036,0.021,8.309,0.024,7.63,0.03,-7.25062688279524,0.279746185134681,8.9165649245579,0.278204689963592,-3.3568534082223,0.307166603229411,ThinDisk,99.2793422598367,Star,,,0.0136859175,2.18225744544299,8.0,0.909751394186991,0.930387855,0.895415068,5780.0,5827.98877,5718.4541,True,True
